cluster_id,product_code,description,cluster_size
cluster_221,1012AA12,BF SKIRT OUTER.PLD PR IBP,79
cluster_221,10599188,BF SKIRT OUTER.PLD->CH-IBP CUBED,79
cluster_221,10599110,BF SKIRT INNER PR-CTS,79
cluster_221,1014A6AM,BF SKIRT INNER CH IOW,79
cluster_221,105992F,BF SKIRT OUTER->CH END&PCS FAJITA,79
cluster_221,1014A2CS,BF SKIRT INNER CH CRK-NAT,79
cluster_221,102203,BF SKIRT INNER CH OMA-HAL,79
cluster_221,1012684,BF SKIRT OUTER NR CRK,79
cluster_221,1012206,BF SKIRT OUTER-CA HAR A,79
cluster_221,1021A3GO,BF SKIRT INNER SE OMA,79
cluster_221,10161512,BF SKIRT OUTER NR OMA,79
cluster_221,10123ANT,BF SKIRT OUTER CH NAT,79
cluster_221,1014A2NT,BF SKIRT INNER CH NAT,79
cluster_221,102234,BF SKIRT INNER-CA AAA HAR,79
cluster_221,1012301,BF SKIRT OUTER CH IBP-SRA,79
cluster_221,1012205,BF SKIRT OUTER-CA HAR AAA,79
cluster_221,1014490,BF SKIRT OUTER CH WAS,79
cluster_221,10123022,BF SKIRT INNER CAB NBF,79
cluster_221,10142222,BF SKIRT INNER CAB WRE,79
cluster_221,1021657,BF SKIRT INNER PR OMA-HAL,79
cluster_221,10148AAB,BF SKIRT OUTER.PLD IMP-ME GR,79
cluster_221,1014B1IC,BF SKIRT INNER WAG OMA-H,79
cluster_221,1014A2NT,BF SKIRT INNER CH NAT,79
cluster_221,1012A1IB,BF SKIRT OUTER-z NR IBP,79
cluster_221,10142224,BF SKIRT INNER CH EXC,79
cluster_221,10148AAK,BF SKIRT OUTER.PLD IMP-ME SUK,79
cluster_221,102233,BF SKIRT INNER-CA AA STH,79
cluster_221,1015A2NB,BF SKIRT INNER CH WRE,79
cluster_221,1021655,BF SKIRT INNER PR OMA,79
cluster_221,102202,BF SKIRT INNER ANG OMC,79
cluster_221,10599202,BF SKIRT OUTER.PLD->ME-URG CUBE 10#,79
cluster_221,10599209,BF SKIRT OUTER.PLD->CH-OMA CC08-BFL,79
cluster_221,10123797,BF SKIRT OUTER.PLD-z IMP-ME GUS,79
cluster_221,1014A1CS,BF SKIRT INNER SE CRK,79
cluster_221,1014ANI3,BF SKIRT INNER NR NBF,79
cluster_221,10124,BF SKIRT OUTER CH *__,79
cluster_221,10123045,BF SKIRT OUTER NR NAT,79
cluster_221,105992T,BF SKIRT OUTER->CH END&PCS TACO,79
cluster_221,1021990,BF SKIRT OUTER CH OMA SML BOX,79
cluster_221,1021A2GO,BF SKIRT INNER CAB OMA,79
cluster_221,10599205,BF SKIRT OUTER.PLD->CH-OMA CC05.5,79
cluster_221,1014042,BF SKIRT INNER SE WRE,79
cluster_221,1015A2NC,BF SKIRT INNER CH STX,79
cluster_221,10123076,BF SKIRT INNER CA NBF,79
cluster_221,1059921,BF SKIRT OUTER->SEL PCS-z 5 STR,79
cluster_221,10599208,BF SKIRT OUTER.PLD->CH OMA CC08 z,79
cluster_221,10234568,BF SKIRT OUTER PR CRK-NAT,79
cluster_221,1016A2G1,BF SKIRT OUTER OMA-HRF,79
cluster_221,10123810,BF SKIRT OUTER.PLD IMP-ME PRA,79
cluster_221,1016810,BF SKIRT OUTER PR OMA,79
cluster_221,10148AAK,BF SKIRT OUTER.PLD IMP-ME SUK,79
cluster_221,102232,BF SKIRT INNER-CA AA HAR,79
cluster_221,10140456,BF SKIRT INNER OMA-HRF,79
cluster_221,10599187,BF SKIRT OUTER.PLD->CH FMC CTS EE,79
cluster_221,10123876,BF SKIRT OUTER.PLD-z IMP-ME LFT,79
cluster_221,10371174,BF SKIRT OUTER.PLD->CH 08s -z,79
cluster_221,10234548,BF SKIRT OUTER PR CRK-MC,79
cluster_221,1012686,BF SKIRT OUTER SE CRK,79
cluster_221,10371175,BF SKIRT OUTER.PLD->CH 10s -z,79
cluster_221,1012A1IB,BF SKIRT OUTER-z NR IBP,79
cluster_221,10599219,BF SKIRT OUTER.PLD->PR CTS,79
cluster_221,10599211,BF SKIRT OUTER.PLD->CH-OMA CC11,79
cluster_221,1014B1I1,BF SKIRT INNER CAB IBP STR D3108AH,79
cluster_221,1015804,BF SKIRT INNER NR WRE,79
cluster_221,101236,BF SKIRT OUTER CH IBP D3157AH,79
cluster_221,102199,BF SKIRT INNER CH OMA,79
cluster_221,10599207,BF SKIRT OUTER.PLD->CH-OMA CC07,79
cluster_221,10127002,BF SKIRT OUTER CH IOW,79
cluster_221,1016A5GO,BF SKIRT OUTER PR OMA-HAL,79
cluster_221,10599203,BF SKIRT OUTER.PLD->CH-OMA CC09,79
cluster_221,10160100,BF SKIRT INNER>CH CTS,79
cluster_387,10067956,BF STK RIBEYE BNL CA CC16 10CT,5
cluster_387,10067563,BF STK RIBEYE BNL CH CC10 16CT IVP,5
cluster_387,10067999,BF STK RIBEYE BNL CH CC12 10CT,5
cluster_387,10067620,BF STK RIBEYE BNL CH CC20 1.25 IVP8,5
cluster_387,10065081,BF STK RIBEYE BNL NR EE00S 00CT LP,5
cluster_385,1004654,BF STK RIBEYE UTE08+ 08S 20CT IVP,6
cluster_385,100690JB,BF STK RIBEYE UTE10+ 00S IVP,6
cluster_385,1006901P,BF STK RIBEYE UTE10+ 10S IVP li,6
cluster_385,10069805,BF STK RIBEYE UTE10+ EE3-1 IWP,6
cluster_385,10069806,BF STK RIBEYE UTE10+ EE4-1 IVP,6
cluster_385,100691JB,BF STK-z RIBEYE UTE12+ 00S IVP,6
cluster_384,10660933,BF STK STRIP BNL CAB CC12S 12CT,18
cluster_384,10660936,BF STK STRIP BNL CAB CC14S 10CT,18
cluster_384,10652676,BF STK STRIP BNL CH CC00S 00CT,18
cluster_384,10660,BF STK STRIP BNL CH CC10S 04CT,18
cluster_384,10660912,BF STK STRIP BNL CH CC14S 12CT,18
cluster_384,10660917,BF STK STRIP BNL CH CC16S 10CT,18
cluster_384,1028307,BF STK STRIP BNL CH EE07S-IVP10#,18
cluster_384,10284010,BF STK STRIP BNL PR CC00S 00CT,18
cluster_384,10660944,BF STK STRIP BNL PR CC12S 12P,18
cluster_384,10661014,BF STK STRIP BNL PR CC14S 12P,18
cluster_384,10661016,BF STK STRIP BNL PR CC16S 10P,18
cluster_384,10284015,BF STK STRIP BNL PR EE00 GW*,18
cluster_384,1028317,BF STK-z STRIP BNL CH 10s CHP 6P,18
cluster_384,10038165,BF STK-z STRIP BNL CH-GF THM 10S/8P,18
cluster_384,10660919,BF STK-z STRIP BNL CH-V 06s FMC 26P,18
cluster_384,10660920,BF STK-z STRIP BNL CH-V 08s FMC 20P,18
cluster_384,10660937,BF STK-z STRIP BNL CH-V 10s FMC 16P,18
cluster_384,10660929,BF STK-z STRIP BNL CH-V 12s FMC 13P,18
cluster_378,1037805,BF STK TNDR FILET CH 00s CC CTS,15
cluster_378,10696,BF STK TNDR FILET CH 00s FC IVP??,15
cluster_378,10371155,BF STK TNDR FILET CH 05s CC,15
cluster_378,10371161,BF STK TNDR FILET CH 05s FC,15
cluster_378,10371162,BF STK TNDR FILET CH 06s CC IVP20,15
cluster_378,1037115,BF STK TNDR FILET CH 06s CC LEYE,15
cluster_378,10371177,BF STK TNDR FILET CH 06s FC SA,15
cluster_378,10371166,BF STK TNDR FILET CH 07s CC IVP20,15
cluster_378,1037110,BF STK TNDR FILET CH 08s CC IVP20,15
cluster_378,1037112,BF STK TNDR FILET CH 08s CC LEYE,15
cluster_378,10371167,BF STK TNDR FILET CH 08s CC-U,15
cluster_378,10371101,BF STK TNDR FILET CH 08s FC IVP20,15
cluster_378,10378064,BF STK TNDR FILET PR 04s,15
cluster_378,1037110P,BF STK TNDR FILET PR 08s CC IVP20,15
cluster_378,1037190,BF STK TNDR FILET PR 08s-U,15
cluster_361,1063652,BF STK TNDR MED PR 04s 5/10ct,7
cluster_361,10636546,BF STK TNDR MED CH 04s 5/10ct,7
cluster_361,10636557,BF STK TNDR MED CH 03s 5/10ct,7
cluster_361,10636510,BF STK TNDR MED PR 04s 8ct,7
cluster_361,10600581,BF STK TNDR MED CH 02s 26/3CT-VP,7
cluster_361,10600581,BF STK TNDR MED CH 02s 26/3CT-VP,7
cluster_361,10637,BF STK TNDR MED CH 03S 18/3CT-VP10#,7
cluster_292,10651841,BF STK TOP BUT CCBB-OMA PR CTS,8
cluster_292,10672894,BF STK TOP BUT CCBB PR 10S 16CT,8
cluster_292,10672012,BF STK TOP BUT CULOT CAP PLD CH JAC,8
cluster_292,10672898,BF STK TOP BUT CCBB CH 10S 16CT,8
cluster_292,10371038,BF STK TOP BUT CULOT PR 02.6s 20/3P,8
cluster_292,10371035,BF STK TOP BUT CULOT PR 10S 16CT,8
cluster_292,10672410,BF STK TOP BUT CULOT CH 10S 20CT,8
cluster_292,10672666,BF STK TOP BUT CCBB CH 06S 10CT,8
cluster_217,101655,BF TACO MEAT *__,8
cluster_217,10165SA,BF TACO MEAT FMC-SAM-z 10#,8
cluster_217,1016404,BF TACO MEAT MINCED GUS- 6/5#,8
cluster_217,10165389,BF TACO MEAT MINCED SUK- 6/5#,8
cluster_217,101653,BF TACO MEAT-z ALEX MEAT 60#,8
cluster_217,1016404,BF TACO MEAT MINCED GUS- 6/5#,8
cluster_217,10165395,BF TACO MEAT-z MINCED RAN,8
cluster_217,10165391,BF TACO MEAT-z MINCED SUK 6/5#,8
cluster_316,10443FL,BF TONG-z #1 BLK *__,9
cluster_316,1044565,BF TONG-z RAM # 1 BLK 28#,9
cluster_316,1044805,BF TONG-z #1 BLK CAV 30#,9
cluster_316,10447P1,BF TONG-z #1 BLK RAN 30#,9
cluster_316,1044564,BF TONG-z # 1 WHT RAM 28#,9
cluster_316,10448PZ,BF TONG-z #1 BLK AFG 5640 30#,9
cluster_316,10444FL,BF TONG-z #2 *__ 30#,9
cluster_316,10446AM,BF TONG-z #1 WHT AME-05630 25#,9
cluster_316,1044566,BF TONG-z RAM MIX 28#,9
cluster_117,1039A2EK,BF TRIM-ROSEMEAT CH *__,11
cluster_117,1040168,BF TRIM-ROSEMEAT-z ME GUS,11
cluster_117,10400924,BF TRIM-ROSEMEAT-z ME LFT,11
cluster_117,10400915,BF TRIM-ROSEMEAT ME PRA,11
cluster_117,10400912,BF TRIM-ROSEMEAT-z ME SUK,11
cluster_117,1039A1EL,BF TRIM-ROSEMEAT NR EVP,11
cluster_117,1040168,BF TRIM-ROSEMEAT-z ME GUS,11
cluster_117,10400924,BF TRIM-ROSEMEAT-z ME LFT,11
cluster_117,10400915,BF TRIM-ROSEMEAT ME PRA,11
cluster_117,10400912,BF TRIM-ROSEMEAT-z ME SUK,11
cluster_117,1039A1EL,BF TRIM-ROSEMEAT NR EVP,11
cluster_363,10440PK,BF TRIPE REG SCLD-z CAR 60#,5
cluster_363,10440957,BF TRIPE REG SCLD-z SUK 60#,5
cluster_363,10440AU,BF TRIPE REG SCLD-z AUR 70#,5
cluster_363,1044212,BF TRIPE REG SCLD-z 4ST 60#,5
cluster_363,10440AU,BF TRIPE REG SCLD-z AUR 70#,5
cluster_229,48009990,PORK BLADE MEAT POLY,5
cluster_229,48019990,PORK BLADE MEAT MOE,5
cluster_229,48029990,"Blade Meat, Moesle, Combo Pork",5
cluster_229,48013570,"Blade Meat, Pork IBP",5
cluster_229,48019990,PORK BLADE MEAT MOE,5
cluster_259,19999990,Edible Beef Blood - 4 Gallons,4
cluster_259,10539980,"Blood, Pork Edible 4/1gallons",4
cluster_259,10439980,"Blood, Beef Edible 4/1gallons",4
cluster_259,10431030,Blood Beef Edible JBS (6/1 gal),4
cluster_193,20214B,BOAR WILD- BNLS SHOULDER #11390-z,6
cluster_193,451004,WILD BOAR BONELESS SHOULDER,6
cluster_193,451132,WILD BOAR NECK MEAT,6
cluster_193,72710000,Wild Boar Shoulder,6
cluster_193,450250,WILD BOAR STEW MEAT (2/5#),6
cluster_193,451022,WILD BOAR TENDERLOIN,6
cluster_250,41816300,Bologna,4
cluster_250,SP8052,BOLOGNA BEEF,4
cluster_250,34001,Bologna Beef ECKRICH,4
cluster_250,1834050,BOLOGNA THM BEEF 2/4#,4
cluster_249,97467740,"Bologna Thick, Bar S (12/16 oz)",11
cluster_249,97045740,"Bologna Thick, Bar S (16/12oz)",11
cluster_249,97035740,"Bologna Classic, Bar S (16/12oz)",11
cluster_249,97466740,"Bologna Classic, Bar S (12/1 lb)",11
cluster_249,97055740,"Bologna Chicken, Bar S (16/12oz)",11
cluster_249,97015740,"Bologna Beef, Bar S (16/12oz)",11
cluster_249,97455740,"Bologna Chicken, Bar S (12/1 lb)",11
cluster_249,97470740,"Bologna Beef, Bar S (12/1lb))",11
cluster_249,97468740,"Bologna Garlic, Bar S (12/1 lb))",11
cluster_249,34000,Bologna Garlic 1#   Bar S,11
cluster_249,97025740,"Bologna Garlic, Bar S (16/12oz)",11
cluster_430,120891,LAMB SHLDR SQC BI MAR 4P 4/10#,28
cluster_430,12217,LAMB LEG-BNL BRT-AUS THM,28
cluster_430,12174882,LAMB LEG BI T/OFF *__ 4P IVP,28
cluster_430,54956000,Lamb Leg B/In,28
cluster_430,420003,BONELESS LAMB LOIN,28
cluster_430,59124770,Lamb Leg Boneless Australian,28
cluster_430,30208,Lamb Leg Whole BI-AUS,28
cluster_430,12102034,LAMB LEG BI T/OFF-z PRO 2P IVP,28
cluster_430,122488,LAMB GRND FMC SHLD 10#-VP,28
cluster_430,1201113,LAMB SHLDR SQC BI-z FRF 4P,28
cluster_430,12174879,LAMB LEG BI>BRT S/A [1P],28
cluster_430,1208945,LAMB SHLDR SQC BI PIO 40#,28
cluster_430,54735790,Lamb Leg B/Out fresh,28
cluster_430,420010,LAMB SHOULDER BONELESS,28
cluster_430,12102032,LAMB LEG BI T/OFF-z FRF 4P IVP,28
cluster_430,55629560,Lamb Breast Boneless Fresh,28
cluster_430,59104210,Lamb Leg Bi-S/C New Zealand,28
cluster_430,12083,LAMB SHLDR SQC-BNL FMC,28
cluster_430,12213,LAMB LEG-BNL BRT FMC-9# IVP,28
cluster_430,12205,LAMB LEG-BNL BRT FRF 2/6#,28
cluster_430,12174893,LAMB LEG BI T/OFF PIO 4P IVP,28
cluster_430,1208943,LAMB SHLDR SQC BI DOU J 40#,28
cluster_430,30209,Lamb Leg BRN NZ HALAL,28
cluster_430,12089108,LAMB SHLDR-CHOPS FMC 10#,28
cluster_430,12086646,LAMB SHLDR BI-z WHL AUS,28
cluster_430,54735780,Lamb Leg B/Out-Netted,28
cluster_430,53229520,Lamb Loin Boneless,28
cluster_430,25099980,Lamb Leg Boneless,28
cluster_204,410055,BONELESS VEAL BREAST,5
cluster_204,11122,VEAL BREAST BI *,5
cluster_204,11123,VEAL BREAST BNL,5
cluster_204,11123,VEAL BREAST BNL,5
cluster_204,66950090,Veal Breast Bone In,5
cluster_327,SP334,CHICKEN BREADED NUGGETS,12
cluster_327,59021410,"Tenders, Breaded Chicken (#20)",12
cluster_327,SP335,CHICKEN BREADED TENDERS  (20#),12
cluster_327,84204,Breaded Chicken Breast Nuggets 10/2#,12
cluster_327,350102,"CHICKEN TENDER, CKD BREAD, FIELDALE, 10#",12
cluster_327,84208,Breaded Chicken Tenders 10/2#,12
cluster_327,59029980,"Nuggets, Breast, Breaded, Chicken (20#)",12
cluster_327,84205,Breaded Chicken Breast Nugget Spicy 10/2,12
cluster_327,84209,Breaded Chicken Rings 10/2#,12
cluster_327,84207,Breaded Chicken Patties Spicy 10/2,12
cluster_327,83300,BAMBOO CHOPSTICKS white envelope,12
cluster_327,83100,Breaded Chicken Nuggets 6/5#,12
cluster_251,94200,Breaded Chicken Nuggets FP al safa Halal,10
cluster_251,94601,Breaded Chicken Nuggets VP al safa Halal,10
cluster_251,94202,Breaded Chicken Patties FP al safa Halal,10
cluster_251,94603,Breaded Chicken Patties VP al safa Halal,10
cluster_251,94201,Breaded Chicken Strips FP al safa Halal,10
cluster_251,98154,breaded chicken tender HALA,10
cluster_251,94815,Breaded Chicken Tenderz al safa Halal,10
cluster_251,93815,Breaded Chicken Tenderz VP al safa Halal,10
cluster_251,95815,Breaded Chicken Tenderz  VPal safa Halal,10
cluster_251,94011,Chicken Tender Bites al safa Halal,10
cluster_223,53063994,"Breast B/In, Chicken Chef`s Choice (40#)",8
cluster_223,53063610,"Breast B/In, Chicken Cookin` Good (40#)",8
cluster_223,53061850,"Breast B/In, Chicken Harrison (40#)",8
cluster_223,53062960,"Breast B/In, Chicken Perdue (40#)",8
cluster_223,53063410,"Breast B/In, Chicken, Gold`n Plump (40#)",8
cluster_223,53261220,"Breast B/In, Split, Chicken, Pilgrims 40",8
cluster_223,53069980,"Breast B/In, White Chicken (40#)",8
cluster_223,53063390,"Breast B/In, White Chicken Mountaire",8
cluster_476,53169980,"Breast Bnls, 6z Bulk, Chicken (40#)",11
cluster_476,53089980,"Breast Bnls, 8z Bulk, Chicken (40#)",11
cluster_476,53051470,"Breast Bnls/Sknls George`s, Chicken (40#",11
cluster_476,53051040,"Breast Bnls/Sknls Jumbo, Sanderson(40#)",11
cluster_476,53051340,"Breast Bnls/Sknls, Chicken CVP WayneFarm",11
cluster_476,53051850,"Breast Bnls/Sknls, Chicken Harrison (40#",11
cluster_476,53051360,"Breast Bnls/Sknls, Chicken Peco (40#)",11
cluster_476,53052960,"Breast Bnls/Sknls, Chicken Perdue TP (40",11
cluster_476,53051220,"Breast Bnls/Sknls, Chicken Pilgrims (40#",11
cluster_476,53051040,"Breast Bnls/Sknls Jumbo, Sanderson(40#)",11
cluster_476,53051340,"Breast Bnls/Sknls, Chicken CVP WayneFarm",11
cluster_467,530510400,"Breast Bnls/Sknls, Tray Pack, Sanderson,",3
cluster_467,53054780,"Breast Bnls/Sknls, 3D Tray Pk, Sanderson",3
cluster_467,53254780,"Breast Bnls/Sknls, 25D Tray Pk, Sandersn",3
cluster_186,63015630,"Breast Bone In 10/12, Turkey Northern P.",6
cluster_186,63019980,"Breast Bone In 10/14 Tom, Turkey",6
cluster_186,63014310,"Breast Bone In 10/14, Turkey Michigan T.",6
cluster_186,63009980,"Breast Bone In 8/10 ""A"" Grade, Turkey",6
cluster_186,41800401,Turkey bst bone in 10-12,6
cluster_186,41800400,Turkey bst bone in 14/16,6
cluster_495,12011004,"Brisket Bnls, GreaterOmaha (Ch)",5
cluster_495,12011014,"Brisket Bnls, IBP (Ch)",5
cluster_495,12011024,"Brisket Bnls, National (Ch)",5
cluster_495,12013333,"Brisket Bnls, Upper Iowa (Ch_Angus)",5
cluster_495,12011144,"Brisket Bnls, Western Reserve (Ch)",5
cluster_294,720591,BRKFST RAN PAT 1.5-oz 12#-z,9
cluster_294,72044P,BRKFST PERD-TRK PAT50104 1.5-OZ 10#,9
cluster_294,720768,BRKFST TENP PAT-1.5-OZ 3013 12#-z,9
cluster_294,72044,BRKFST PERD-TRK LINK 50103 1-OZ 10#,9
cluster_294,720590,BRKFST RAN PAT 2-oz 12#-z,9
cluster_294,720510,BRKFST RAN LINK 1-oz 16-1 12#-z,9
cluster_294,72036,BRKFST PEER LINK-41000 1-oz 10#,9
cluster_294,720515,BRKFST RAN LINK 2-oz 8-1 12#-z,9
cluster_294,72062,BRKFST FON LINK-391 4-in 1-oz 10#,9
cluster_38,720PD46,BRKFST JERSEY MADE PORK ROLL 2/6#,6
cluster_38,7209321,BRKFST TAYLOR PORK ROLL 12/1#,6
cluster_38,72087N,BRKFST TAYLOR PORK ROLL 2/6#,6
cluster_38,7209323,BRKFST-z TAYLOR PORK ROLL 4/3#,6
cluster_38,7209322,BRKFST-z$ TAYLOR PORK ROLL 12/1#,6
cluster_38,749321,THUMANN`S TAYLOR PORK ROLL,6
cluster_128,450026,BROADLEAF RETAIL GROUND BUFFALO,4
cluster_128,450023,BROADLEAF RETAIL GRD VENISON,4
cluster_128,450084,BROADLEAF RETAIL GROUND BOAR,4
cluster_128,190068,BROADLEAF RETAIL GRASS FED GROUND BEEF,4
cluster_224,75056,BUFFALO PARTY WING 4/5#,5
cluster_224,10258,Chicken Buffalo Tenders 10/2# Winganza,5
cluster_224,10252,Chicken Party Wings FC Buffalo 2/5#,5
cluster_224,54051640,"Wings Party Buffalo, Winganza (10/2#)",5
cluster_224,54041640,"Wings Party Buffalo, Winganza (4/5#)",5
cluster_55,10545007,BURGERS CLOUD-z CHOP-STK 4-1 15#,4
cluster_55,10545005,BURGERS CLOUD-z CHOP-STK 3-1 15#,4
cluster_55,105443,BURGERS SMRTSHOP 4-1 8/5#-z,4
cluster_55,10545004,BURGERS CLOUD-z 2-1 15#,4
cluster_96,46081010,"Butt Bone In, IBP",7
cluster_96,46081920,"Butt, Bone In COV, Prestage",7
cluster_96,46081920,"Butt, Bone In COV, Prestage",7
cluster_96,46081060,"Butt Bone In 1/4"", Indiana VP, #05008",7
cluster_96,46084150,"Butt Bone In 1/4"" VP, HyLife",7
cluster_96,46084470,"Butt Bone In, 5/2PC VP, Wholestone",7
cluster_96,46081980,"Butt Bone In 1/4"", Smithfield VP #86793",7
cluster_69,210598,CALAMARI T&T CLEAN 05-08 4/2.5#,4
cluster_69,78021789,"Calamari, 3-5 T & T, Netuno (4/2.5#)",4
cluster_69,2105912,CALAMARI TUBE ONLY 5-8 4/2.5#-z,4
cluster_69,210599,CALAMARI T&T CLEAN 05-08 10/4.4#,4
cluster_178,555690,CANNED CRAB CLAW MEAT-12/1#,5
cluster_178,71202,Crab Claw Meat 12/8oz,5
cluster_178,77035730,"Crab Meat, Claw Can, Gulf Shore (12/1#)",5
cluster_178,550012,IMITATION CRAB MEAT 12/2.5#,5
cluster_178,80608100,Seafood Lobster Claw Meat 12# Cs,5
cluster_149,750004,CITTERIO HOT CAPICOLLA,7
cluster_149,22PC07,CAPICOLA THM HOT 4/4.5#,7
cluster_149,22PC07,CAPICOLA THM HOT 4/4.5#,7
cluster_149,22694,CAPICOLA MAST HOT 4/4.5#,7
cluster_149,22PA40H,CAPICOLA CITT HOT 4/4.5#,7
cluster_149,22ND015,CAPICOLA TEM SPICY 3/2#,7
cluster_149,22038999,CAPICOLA MARG HOT 3/6#,7
cluster_138,13215,CASING HOG 32/35,5
cluster_138,49012620,"Hog casings, Quality Casing 32/35",5
cluster_138,99999914,"Hog casings, 32/35",5
cluster_138,39000020,Pork Casings Hog,5
cluster_138,49029960,"Hog casings, 35/38",5
cluster_406,SP5000,FISH BREADED CATFISH NUGGET,11
cluster_406,70001559,Catfish Nuggets BREADED (15#),11
cluster_406,70005100,Catfish Nuggets IQF Heartland (15#),11
cluster_406,70004420,Catfish Nuggets IQF America`s Catch 15#,11
cluster_406,70014420,Catfish Nuggets IQF Superior (15#),11
cluster_406,70144581,Catfish Nuggets BREADED America`s C. #15,11
cluster_406,70004589,Catfish Nuggets BREADED FW F (10#),11
cluster_406,80111,CATFISH NUGGETS raw 15#,11
cluster_406,70001459,Catfish Nuggets IQF Simmons/Superior (15,11
cluster_406,70004581,Catfish Nuggets BREADED America`s C. #10,11
cluster_406,70009980,Catfish Nuggets IQF 4/4# (16#),11
cluster_105,83720,GARLIC POWDER  5# EACH,8
cluster_105,83200,CRUSHED Dry Chili   5# EACH,8
cluster_105,83213,Dried Chili Pasilla   ( 5#/bag ),8
cluster_105,83123,dried chili arbol w/o stem 5#,8
cluster_105,70174855,GARLIC GRANULATED BX 5-7#,8
cluster_105,84030,White Pepper Powder  - 5# EACH,8
cluster_105,83791,CAYENNE CHILI PEPPER POWDER  5# EACH,8
cluster_105,83230,CRUSHED Dry Chili  30# - (CASE),8
cluster_529,410057,CC VEAL RIB CHOP FRENCHED 12OZ,5
cluster_529,410157,CC VEAL RIB CHOP FRENCHED 16OZ,5
cluster_529,62446160,Veal Rib Chop 16oz,5
cluster_529,62420050,Veal Rib Chop Frenched 10oz,5
cluster_529,62418050,Veal Ribeye Chop Frenched 12oz 1` tail,5
cluster_118,12565083,FRIES 1/4 SS 6/6.5#,16
cluster_118,80515,FRIES 3/8 STR 6/5#-z,16
cluster_118,99125944,Mr Dees Crinkle Cut Fries(12-24oz),16
cluster_118,80527S,FRIES 1/2 CRINKLE -z 6/5#,16
cluster_118,80516120,FRIES STEAK CUT LEMANSKI 6/5.2#,16
cluster_118,805319,FRIES 3/8 STR ORE IDA 6/5#,16
cluster_118,80527GF,FRIES 3/8 STK CUT MCCAIN 6/5#,16
cluster_118,99130240,"Fries Straight Cut 3/8"" Wonder Fry 6-5lb",16
cluster_118,80557015,FRIES 1/4 SS VAL 30#,16
cluster_118,80557021,FRIES 1/4 SS 6/6#,16
cluster_118,8051521,FRIES 3/8 CRINKLE MCCAIN 6/5#,16
cluster_118,81018,French Fries 3/8 Straight Cut 30#,16
cluster_118,8052710,FRIES WAFFLE S/ON 6/4.5#,16
cluster_118,80527123,FRIES 1/2 CRINKLE PLAIN 6/5#-z,16
cluster_118,80557P,FRIES 1/4 SS 6/6# 39521 HARV,16
cluster_118,805323,FRIES 3/8 STR PRM HARV 36#,16
cluster_101,750164,SLICED PEPPER CHEESE 16/12OZ,7
cluster_101,750162,SLICED CHEDDAR CHEESE 16/12OZ,7
cluster_101,750163,SLICED COJACK CHEESE 16/12OZ,7
cluster_101,750165,SLICED SWISS CHEESE 16/12OZ,7
cluster_101,94219980,"Cheese, Mozzarella Shredded, (20#)",7
cluster_101,750425,SLICED PEPPER JACK CHEESE-4/2.5#,7
cluster_101,85422,"Cheddar Cheese 1/4"" Diced  HI TEMP",7
cluster_102,94014890,"Cheese, Muenster El Gallito",11
cluster_102,94194890,"Cheese, Quesadilla El Gallito",11
cluster_102,94244890,"Cheese, Cincho El Gallito",11
cluster_102,94204890,"Cheese, Requeson, El Gallito (8.5#)",11
cluster_102,94254890,"Cheese, Cremoso, El Gallito (9#)",11
cluster_102,94224890,"Cheese,Fresco Wheel,El Gallito (12/12oz)",11
cluster_102,94084890,"Cheese, Fresco Wheel, El Gallito (5#)",11
cluster_102,94064890,"Cheese, Cotija Molido, El Gallito (12/1)",11
cluster_102,94044890,"Cheese, Fresco Wheel, El Gallito (8#)",11
cluster_102,94234890,"Cheese,Fresco Wheel, El Gallito (16/9oz)",11
cluster_102,94054890,"Cheese, Quesillo, El Gallito (5#)",11
cluster_198,20005361,Chicken -bnls-Wog 2 3/4#-SPLIT,9
cluster_198,20025034,Chicken Wog 2 3/4# Split,9
cluster_198,20025035,Chicken Wog 3# Split,9
cluster_198,20023001,Chicken Wog Split,9
cluster_198,20502020,Chicken Wog Split (2.5-2.75)#,9
cluster_198,20025620,Chicken Wog Split 2 1/2#,9
cluster_198,20250400,Chicken Wog Split 4#,9
cluster_198,20525041,Chicken Wog Split Free Range 3#,9
cluster_198,20270212,Chicken Wog Split SB 2 1/2#,9
cluster_488,23015251,Chicken Breast (S) 7oz - Halal,7
cluster_488,23117007,Chicken Breast Halal (S) 7oz,7
cluster_488,23127007,Chicken Breast Halal (W) 7oz,7
cluster_488,23135048,Chicken Breast 4oz (S) HALAL,7
cluster_488,21122068,Chicken Airline Breast (S) 10/12oz Halal,7
cluster_488,23117008,Chicken Breast Halal (S) 8oz,7
cluster_488,23127008,Chicken Breast Halal (W) 8oz,7
cluster_491,21152088,Chicken Airline Breast (S) T/In S/On 8oz,26
cluster_491,21271140,Chicken Airline Breast (W) T/Out 14oz,26
cluster_491,21172060,Chicken Airline Breast (S)  6oz t-out,26
cluster_491,21122181,Chicken Airline Breast (S) T/Out 8/9OZ,26
cluster_491,21121060,Chicken Airline Breast (S) T/O 6oz,26
cluster_491,21152080,Chicken Airline Breast (S)  S/On 8oz,26
cluster_491,21271160,Chicken Airline Breast (W) T/Out 16oz,26
cluster_491,21121061,Chicken Airline Breast (S) T/Out 6oz,26
cluster_491,21154060,Chicken Airline Breast (S) T/In S/On 6oz,26
cluster_491,21105212,Chicken Airline Breast (S) T/In 10-12oz,26
